COUNTY_CODE|STATENAME|COUNTY|MA_REGION_CODE|MA_REGION|PDP_REGION_CODE|PDP_REGION
22030|Massachusetts|Dukes|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22040|Massachusetts|Essex|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22060|Massachusetts|Franklin|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22070|Massachusetts|Hampden|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22080|Massachusetts|Hampshire|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22090|Massachusetts|Middlesex|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22120|Massachusetts|Nantucket|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22130|Massachusetts|Norfolk|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22150|Massachusetts|Plymouth|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22160|Massachusetts|Suffolk|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
22170|Massachusetts|Worcester|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)|02|Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
23000|Michigan|Alcona|11|Michigan|13|Michigan
23010|Michigan|Alger|11|Michigan|13|Michigan
23020|Michigan|Allegan|11|Michigan|13|Michigan
23030|Michigan|Alpena|11|Michigan|13|Michigan
23040|Michigan|Antrim|11|Michigan|13|Michigan
23050|Michigan|Arenac|11|Michigan|13|Michigan
23060|Michigan|Baraga|11|Michigan|13|Michigan
23070|Michigan|Barry|11|Michigan|13|Michigan
23080|Michigan|Bay|11|Michigan|13|Michigan
23090|Michigan|Benzie|11|Michigan|13|Michigan
23100|Michigan|Berrien|11|Michigan|13|Michigan
23110|Michigan|Branch|11|Michigan|13|Michigan
23120|Michigan|Calhoun|11|Michigan|13|Michigan
23130|Michigan|Cass|11|Michigan|13|Michigan
23140|Michigan|Charlevoix|11|Michigan|13|Michigan
23150|Michigan|Cheboygan|11|Michigan|13|Michigan
23160|Michigan|Chippewa|11|Michigan|13|Michigan
23170|Michigan|Clare|11|Michigan|13|Michigan
23180|Michigan|Clinton|11|Michigan|13|Michigan
23190|Michigan|Crawford|11|Michigan|13|Michigan
23200|Michigan|Delta|11|Michigan|13|Michigan
23210|Michigan|Dickinson|11|Michigan|13|Michigan
23220|Michigan|Eaton|11|Michigan|13|Michigan
23230|Michigan|Emmet|11|Michigan|13|Michigan
23240|Michigan|Genesee|11|Michigan|13|Michigan
23250|Michigan|Gladwin|11|Michigan|13|Michigan
23260|Michigan|Gogebic|11|Michigan|13|Michigan
23270|Michigan|Grand Traverse|11|Michigan|13|Michigan
23280|Michigan|Gratiot|11|Michigan|13|Michigan
23290|Michigan|Hillsdale|11|Michigan|13|Michigan
23300|Michigan|Houghton|11|Michigan|13|Michigan
23310|Michigan|Huron|11|Michigan|13|Michigan
23320|Michigan|Ingham|11|Michigan|13|Michigan
23330|Michigan|Ionia|11|Michigan|13|Michigan
23340|Michigan|Iosco|11|Michigan|13|Michigan
23350|Michigan|Iron|11|Michigan|13|Michigan
23360|Michigan|Isabella|11|Michigan|13|Michigan
23370|Michigan|Jackson|11|Michigan|13|Michigan
23380|Michigan|Kalamazoo|11|Michigan|13|Michigan
23390|Michigan|Kalkaska|11|Michigan|13|Michigan
23400|Michigan|Kent|11|Michigan|13|Michigan
23410|Michigan|Keweenaw|11|Michigan|13|Michigan
23420|Michigan|Lake|11|Michigan|13|Michigan
23430|Michigan|Lapeer|11|Michigan|13|Michigan
23440|Michigan|Leelanau|11|Michigan|13|Michigan
23450|Michigan|Lenawee|11|Michigan|13|Michigan
23460|Michigan|Livingston|11|Michigan|13|Michigan
23470|Michigan|Luce|11|Michigan|13|Michigan
23480|Michigan|Mackinac|11|Michigan|13|Michigan
23490|Michigan|Macomb|11|Michigan|13|Michigan
23500|Michigan|Manistee|11|Michigan|13|Michigan
23510|Michigan|Marquette|11|Michigan|13|Michigan
23520|Michigan|Mason|11|Michigan|13|Michigan
23530|Michigan|Mecosta|11|Michigan|13|Michigan
23540|Michigan|Menominee|11|Michigan|13|Michigan
23550|Michigan|Midland|11|Michigan|13|Michigan
23560|Michigan|Missaukee|11|Michigan|13|Michigan
23570|Michigan|Monroe|11|Michigan|13|Michigan
23580|Michigan|Montcalm|11|Michigan|13|Michigan
23590|Michigan|Montmorency|11|Michigan|13|Michigan
23600|Michigan|Muskegon|11|Michigan|13|Michigan
23610|Michigan|Newaygo|11|Michigan|13|Michigan
23620|Michigan|Oakland|11|Michigan|13|Michigan
23630|Michigan|Oceana|11|Michigan|13|Michigan
23640|Michigan|Ogemaw|11|Michigan|13|Michigan
23650|Michigan|Ontonagon|11|Michigan|13|Michigan
23660|Michigan|Osceola|11|Michigan|13|Michigan
23670|Michigan|Oscoda|11|Michigan|13|Michigan
23680|Michigan|Otsego|11|Michigan|13|Michigan
23690|Michigan|Ottawa|11|Michigan|13|Michigan
23700|Michigan|Presque Isle|11|Michigan|13|Michigan
23710|Michigan|Roscommon|11|Michigan|13|Michigan
23720|Michigan|Saginaw|11|Michigan|13|Michigan
23730|Michigan|St. Clair|11|Michigan|13|Michigan
23740|Michigan|St. Joseph|11|Michigan|13|Michigan
23750|Michigan|Sanilac|11|Michigan|13|Michigan
23760|Michigan|Schoolcraft|11|Michigan|13|Michigan
23770|Michigan|Shiawassee|11|Michigan|13|Michigan
23780|Michigan|Tuscola|11|Michigan|13|Michigan
23790|Michigan|Van Buren|11|Michigan|13|Michigan
23800|Michigan|Washtenaw|11|Michigan|13|Michigan
23810|Michigan|Wayne|11|Michigan|13|Michigan
23830|Michigan|Wexford|11|Michigan|13|Michigan
24000|Minnesota|Aitkin|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24010|Minnesota|Anoka|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24020|Minnesota|Becker|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24030|Minnesota|Beltrami|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24040|Minnesota|Benton|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24050|Minnesota|Big Stone|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24060|Minnesota|Blue Earth|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24070|Minnesota|Brown|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24080|Minnesota|Carlton|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24090|Minnesota|Carver|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24100|Minnesota|Cass|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24110|Minnesota|Chippewa|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24120|Minnesota|Chisago|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24130|Minnesota|Clay|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24140|Minnesota|Clearwater|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24150|Minnesota|Cook|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24160|Minnesota|Cottonwood|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24170|Minnesota|Crow Wing|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24180|Minnesota|Dakota|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24190|Minnesota|Dodge|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24200|Minnesota|Douglas|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24210|Minnesota|Faribault|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24220|Minnesota|Fillmore|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24230|Minnesota|Freeborn|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24240|Minnesota|Goodhue|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24250|Minnesota|Grant|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24260|Minnesota|Hennepin|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24270|Minnesota|Houston|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24280|Minnesota|Hubbard|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24290|Minnesota|Isanti|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24300|Minnesota|Itasca|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24310|Minnesota|Jackson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24320|Minnesota|Kanabec|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24330|Minnesota|Kandiyohi|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24340|Minnesota|Kittson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24350|Minnesota|Koochiching|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24360|Minnesota|Lac qui Parle|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24370|Minnesota|Lake|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24380|Minnesota|Lake of the Woods|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24390|Minnesota|Le Sueur|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24400|Minnesota|Lincoln|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24410|Minnesota|Lyon|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24420|Minnesota|McLeod|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24430|Minnesota|Mahnomen|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24440|Minnesota|Marshall|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24450|Minnesota|Martin|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24460|Minnesota|Meeker|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24470|Minnesota|Mille Lacs|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24480|Minnesota|Morrison|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24490|Minnesota|Mower|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24500|Minnesota|Murray|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24510|Minnesota|Nicollet|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24520|Minnesota|Nobles|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24530|Minnesota|Norman|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
24540|Minnesota|Olmsted|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
